bigram,sadness,joy,love,anger,fear,surprise
would just,0.05079721286892891,0.19951283931732178,0.0044385092332959175,0.666557252407074,0.07482773065567017,0.003866436891257763
would cause,0.0677681565284729,0.08461213856935501,0.005340342875570059,0.7874134182929993,0.051208171993494034,0.003657732391729951
would look,0.05087309703230858,0.29417335987091064,0.00820199679583311,0.5396213531494141,0.09757588803768158,0.009554372169077396
would land,0.04134417325258255,0.16900451481342316,0.0059853713028132915,0.710930347442627,0.06837555766105652,0.004360001999884844
would insist,0.003039883216843009,0.00550282234326005,0.0017008179565891623,0.9647205471992493,0.02444380335509777,0.0005921690608374774
would in,0.030636413022875786,0.07424391061067581,0.004449108149856329,0.7938719391822815,0.0931820347905159,0.0036165560595691204
would go,0.05151046812534332,0.4659285247325897,0.011220645159482956,0.405971884727478,0.0582461953163147,0.007122267037630081
would fill,0.07751137763261795,0.5974836945533752,0.009598902426660061,0.26921218633651733,0.03860325738787651,0.007590529974550009
would constantly,0.026158802211284637,0.07782302051782608,0.0028705366421490908,0.8466185927391052,0.044537730515003204,0.0019913325086236
would die,0.3519423305988312,0.0398113876581192,0.005618520081043243,0.5420160293579102,0.05551465228199959,0.00509715685620904
would brand,0.046403318643569946,0.43142300844192505,0.008918143808841705,0.4480634331703186,0.06078081205487251,0.0044111707247793674
would say,0.0344892218708992,0.12952682375907898,0.007491028402000666,0.7782171964645386,0.04460135102272034,0.00567432027310133
would if,0.03889702633023262,0.14552916586399078,0.007335954811424017,0.49908098578453064,0.30139076709747314,0.007766189519315958
would enjoy,0.0009152477723546326,0.9920389652252197,0.005231637507677078,0.0010678124381229281,0.00031823021708987653,0.00042823044350370765
would always,0.0553213432431221,0.5098300576210022,0.012779147364199162,0.38530051708221436,0.03322635963559151,0.003542553400620818
would she,0.07956710457801819,0.1321154087781906,0.00871769618242979,0.5994251370429993,0.17396552860736847,0.006209115963429213
grave disservice,0.08305293321609497,0.016313888132572174,0.002545781433582306,0.520789623260498,0.3746238648891449,0.00267391512170434
disservice to,0.02032880112528801,0.04326009377837181,0.0028018029406666756,0.8753122091293335,0.056825172156095505,0.0014719635946676135
feelings as,0.05618273839354515,0.03625716641545296,0.02221856825053692,0.81875079870224,0.06358926743268967,0.003001463133841753
feelings again,0.263714075088501,0.30916956067085266,0.06458726525306702,0.33330845832824707,0.024454206228256226,0.004766509402543306
feelings once,0.08894168585538864,0.04926443099975586,0.05910053104162216,0.734876811504364,0.06182190030813217,0.005994681268930435
feelings and,0.06564825028181076,0.046923067420721054,0.009104618802666664,0.8246576189994812,0.0513605959713459,0.0023057761136442423
feelings of,0.20298060774803162,0.0168438833206892,0.1951988786458969,0.23472440242767334,0.3439778685569763,0.006274317391216755
feelings would,0.10249010473489761,0.1317697912454605,0.01770768128335476,0.6150984764099121,0.12947341799736023,0.003460552776232362
feelings entertained,0.0002586219343356788,0.998202919960022,0.0005812047165818512,0.0002536095562390983,0.000245871051447466,0.0004578811058308929
feelings like,0.19722309708595276,0.06305786967277527,0.023021839559078217,0.6344707012176514,0.07949234545230865,0.002734229899942875
feelings i,0.1105719581246376,0.013589945621788502,0.007050684187561274,0.859071671962738,0.00903165154159069,0.0006841360591351986
feelings that,0.05520980805158615,0.03378566727042198,0.022481702268123627,0.8556646704673767,0.030774174258112907,0.0020839134231209755
feelings im,0.11674425005912781,0.1339491456747055,0.024368178099393845,0.6772987842559814,0.0453740693628788,0.002265634248033166
feelings on,0.136606827378273,0.06185790151357651,0.1370789259672165,0.5609603524208069,0.09934359043836594,0.004152434878051281
feelings or,0.06915163993835449,0.04921940341591835,0.005102768540382385,0.6082273125648499,0.2648504078388214,0.003448463510721922
feelings for,0.005094132851809263,0.0025525230448693037,0.9774940013885498,0.008447016589343548,0.0041773319244384766,0.0022350200451910496
feelings nor,0.04053186625242233,0.025815637782216072,0.00435272790491581,0.9034661054611206,0.024224869906902313,0.0016087210969999433
feelings with,0.1503220796585083,0.023271529003977776,0.3402807414531708,0.41001561284065247,0.0706397145986557,0.005470314063131809
feelings it,0.04960142448544502,0.010937713086605072,0.006962487008422613,0.9099997878074646,0.021315492689609528,0.0011830712901428342
feelings to,0.052053336054086685,0.025349019095301628,0.10183421522378922,0.7030280828475952,0.11323896795511246,0.004496355075389147
feelings caring,0.001287574297748506,0.0013670936459675431,0.9950386881828308,0.0006779755349270999,0.000626458553597331,0.0010021912166848779
feelings between,0.12021763622760773,0.01303537655621767,0.16854895651340485,0.34689274430274963,0.34487050771713257,0.0064347488805651665
feelings could,0.09057918190956116,0.22192025184631348,0.0067175403237342834,0.4252564013004303,0.24860692024230957,0.006919695995748043
feelings fade,0.9581458568572998,0.02255094051361084,0.001980625558644533,0.014181363396346569,0.0024575009010732174,0.0006838079425506294
feelings loki,0.028124211356043816,0.021776506677269936,0.02680240012705326,0.8655878901481628,0.05330150946974754,0.004407451022416353
feelings while,0.06140010431408882,0.011571825481951237,0.01304321363568306,0.5743640065193176,0.3368965685367584,0.0027243089862167835
feelings are,0.05434354394674301,0.18662555515766144,0.038381364196538925,0.6661784648895264,0.052482157945632935,0.0019889655523002148
feelings only,0.16970989108085632,0.08384238183498383,0.027187995612621307,0.6802841424942017,0.03481792286038399,0.00415771221742034
feelings last,0.6441900730133057,0.27969709038734436,0.010092288255691528,0.057877615094184875,0.006041859742254019,0.0021010956261307
feelings but,0.05838284268975258,0.011692137457430363,0.0069021256640553474,0.9085158705711365,0.013196343556046486,0.0013107184786349535
feelings amazed,0.0012127028312534094,0.0019040415063500404,0.0011767413234338164,0.0008952580974437296,0.003983019385486841,0.9908281564712524
feelings after,0.6249655485153198,0.034039631485939026,0.07211004942655563,0.09843383729457855,0.16626961529254913,0.004181383643299341
feelings by,0.08952872455120087,0.029718561097979546,0.022725941613316536,0.6823493838310242,0.17240269482135773,0.003274722257629037
never recall,0.08512942492961884,0.8101029396057129,0.004518555011600256,0.07170920073986053,0.02493477053940296,0.0036051126662641764
never crossed,0.03394860401749611,0.0934334471821785,0.010040449909865856,0.36310815811157227,0.49558308720588684,0.003886246122419834
never felt,0.16734452545642853,0.6383534669876099,0.02069641277194023,0.10436466336250305,0.06607747822999954,0.0031634075567126274
never pull,0.09852615743875504,0.3200981318950653,0.021235983818769455,0.5184258222579956,0.03959379345178604,0.0021201542112976313
never really,0.06297817081212997,0.16486100852489471,0.004911176860332489,0.7221497297286987,0.04255164787173271,0.0025482589844614267
never show,0.09502197802066803,0.26214325428009033,0.008688990958034992,0.607191264629364,0.025098776444792747,0.0018557552248239517
never knew,0.07505547255277634,0.41240817308425903,0.021313095465302467,0.4578925371170044,0.029222233220934868,0.00410854397341609
never feel,0.04456256702542305,0.9384457468986511,0.010464770719408989,0.0035645393654704094,0.0024124644696712494,0.0005498663522303104
never disappoint,0.08131466805934906,0.238329216837883,0.010013516061007977,0.6575795412063599,0.011222731322050095,0.0015403578290715814
never being,0.12450645118951797,0.4196448028087616,0.01943635568022728,0.410763144493103,0.02328195981681347,0.0023671905510127544
never done,0.07775251567363739,0.39631807804107666,0.007510889321565628,0.4952894151210785,0.020843807607889175,0.00228532194159925
never are,0.12117258459329605,0.5097392201423645,0.03643132373690605,0.26575711369514465,0.06363239884376526,0.0032673433888703585
never had,0.14948822557926178,0.22658535838127136,0.01483372412621975,0.5607134699821472,0.04479367658495903,0.0035855472087860107
never thought,0.011706607416272163,0.025069324299693108,0.0026464350521564484,0.8278337121009827,0.13053826987743378,0.002205589786171913
never having,0.2804536521434784,0.3231255114078522,0.036547984927892685,0.3125883936882019,0.04417260363698006,0.003111874219030142
never expected,0.06156435236334801,0.1523446887731552,0.0048363953828811646,0.5952358245849609,0.18202009797096252,0.003998581785708666
never realised,0.11604625731706619,0.65338134765625,0.004129073582589626,0.18825985491275787,0.034366708248853683,0.0038166882004588842
never be,0.08910136669874191,0.6389956474304199,0.025776958093047142,0.22353501617908478,0.020410189405083656,0.0021807586308568716
never come,0.1520700454711914,0.3920198976993561,0.017658300697803497,0.3950357139110565,0.04057322070002556,0.0026428336277604103
never lose,0.23771582543849945,0.44518256187438965,0.01858532987535,0.2778930962085724,0.018224496394395828,0.0023986180312931538
never came,0.18994060158729553,0.26726195216178894,0.009334223344922066,0.5026612281799316,0.028196174651384354,0.002605847781524062
never experienced,0.05602675676345825,0.8278898000717163,0.003479640930891037,0.04460826516151428,0.056341078132390976,0.011654435656964779
recall being,0.07788341492414474,0.6779221296310425,0.0036650272086262703,0.11023744940757751,0.12007220089435577,0.010219824500381947
recall fond,0.003981235437095165,0.047095801681280136,0.9399534463882446,0.006877986714243889,0.0007674782536923885,0.001324004610069096
recall the,0.04766172915697098,0.7173363566398621,0.004458906594663858,0.13936074078083038,0.08348303288221359,0.00769914360716939
quite so,0.020549822598695755,0.7130309343338013,0.0062540434300899506,0.19561658799648285,0.0497746467590332,0.014773927628993988
quite neglectful,0.9949068427085876,0.0004952253075316548,0.00033651982084847987,0.003555847564712167,0.0004722094163298607,0.00023336437880061567
quite capable,0.001127700787037611,0.992121696472168,0.0005463831475935876,0.0023484895937144756,0.002240267116576433,0.00161548366304487
quite honest,0.0033293338492512703,0.9748161435127258,0.002656895900145173,0.015309926122426987,0.0016930412966758013,0.0021946618799120188
quite lonely,0.960316002368927,0.007882580161094666,0.009477670304477215,0.012621331959962845,0.007584638427942991,0.002117748372256756
quite nice,0.0018016861286014318,0.9774578809738159,0.012000328861176968,0.005423380993306637,0.0009646113612689078,0.0023521375842392445
quite funny,0.00283731403760612,0.0108818793669343,0.0014204331673681736,0.006782184354960918,0.014262688346207142,0.9638155102729797
quite pleased,0.0005463448469527066,0.997464656829834,0.0006412328220903873,0.0004982706741429865,0.00025269362959079444,0.0005967518081888556
quite a,0.023042457178235054,0.7085663676261902,0.006407244596630335,0.18225806951522827,0.05427437648177147,0.0254515428096056
quite yet,0.03758246451616287,0.4471549987792969,0.013170834630727768,0.3387886583805084,0.12475306540727615,0.0385499969124794
quite delicate,0.0016114029567688704,0.0023470395244657993,0.9822790622711182,0.0017318917671218514,0.0061225565150380135,0.005908085964620113
quite naughty,0.0020376062020659447,0.002914381679147482,0.9777316451072693,0.008916736580431461,0.004079984035342932,0.004319577477872372
quite polite,0.008740096352994442,0.32009202241897583,0.04374723508954048,0.6151843070983887,0.006706001702696085,0.005530283320695162
quite angry,0.0004409919201862067,0.00040039620944298804,0.0002335547178518027,0.9978210926055908,0.000901329331099987,0.00020274003327358514
quite some,0.03807610645890236,0.43289875984191895,0.008142045699059963,0.42633169889450073,0.07511122524738312,0.019440120086073875
quite irritable,0.0004268409393262118,0.0003797528042923659,0.00022922377684153616,0.997826874256134,0.0009195221355184913,0.0002178074500989169
quite stressed,0.016254866495728493,0.002266760217025876,0.00041137891821563244,0.9786811470985413,0.002147749764844775,0.00023817550390958786
quite alright,0.0011220870073884726,0.9959892630577087,0.00045854164636693895,0.0013092606095597148,0.000738365575671196,0.0003824119921773672
quite mad,0.00043577325413934886,0.0005947612808085978,0.00033239892218261957,0.9973005652427673,0.0010134950280189514,0.00032304093474522233
quite cold,0.0006016563274897635,0.0004714804526884109,0.0010050098644569516,0.9965795874595642,0.0009960834868252277,0.0003462284803390503
quite disorganised,0.21788327395915985,0.010192302986979485,0.000616913428530097,0.009055099450051785,0.7505939602851868,0.011658384464681149
quite prepared,0.002380550839006901,0.9862165451049805,0.001122274319641292,0.005888545885682106,0.0029671869706362486,0.0014249419327825308
quite the,0.03865787386894226,0.3675256073474884,0.00827710796147585,0.47920215129852295,0.08678785711526871,0.01954948529601097
quite sure,0.0009012981900013983,0.9954878687858582,0.000575337850023061,0.0015364928403869271,0.0009840603452175856,0.0005150727811269462
quite an,0.019566576927900314,0.7416394352912903,0.00554236164316535,0.16808494925498962,0.04173634946346283,0.023430243134498596
quite nervous,0.0003714844351634383,0.0004957774071954191,0.00012233400775585324,0.001509944093413651,0.9965299963951111,0.000970443885307759
quite apprehensive,0.0002928660833276808,0.00036240328336134553,0.00012530069216154516,0.001221673795953393,0.9968525767326355,0.0011451527243480086
quite sometimes,0.043542519211769104,0.05845058709383011,0.0046692294999957085,0.6736910343170166,0.2118852287530899,0.007761386223137379
quite unclear,0.007191572338342667,0.020927054807543755,0.0015956525458022952,0.13100533187389374,0.826038122177124,0.013242276385426521
quite impressed,0.0014593102969229221,0.0022482830099761486,0.0015536390710622072,0.0018624021904543042,0.004072646610438824,0.9888036847114563
quite amazed,0.0011903190752491355,0.0017833828460425138,0.0011731927515938878,0.0010254799854010344,0.004586844705045223,0.9902408123016357
quite surprised,0.0011239080922678113,0.0018953445833176374,0.0010704402811825275,0.001280209980905056,0.007324964739382267,0.9873051047325134
quite shocked,0.0011339635821059346,0.0018399286782369018,0.0011301724007353187,0.0013275336241349578,0.006273310631513596,0.9882950782775879
quite curious,0.0008619907312095165,0.0019122639205306768,0.0011937975650653243,0.0008394993492402136,0.008990774862468243,0.9862017035484314
quite overwhelmed,0.0021920267026871443,0.0026095451321452856,0.0010433208663016558,0.002117964904755354,0.30848658084869385,0.6835505962371826
worthless and,0.931149959564209,0.0017690681852400303,0.0007944383542053401,0.06456565856933594,0.0008161764126271009,0.0009046517661772668
worthless as,0.8325948715209961,0.0028437047731131315,0.001263404032215476,0.1607762724161148,0.0011372035369277,0.0013845396460965276
worthless failure,0.9767715930938721,0.0022886008955538273,0.0006595490267500281,0.019110212102532387,0.0005293622380122542,0.0006408228073269129
worthless person,0.9622416496276855,0.0015003385487943888,0.000526969030033797,0.03451108559966087,0.0005946336896158755,0.0006253046449273825
ugly a,0.8094931840896606,0.0019408095395192504,0.0014682741602882743,0.18454621732234955,0.0014269365929067135,0.0011245666537433863
ugly lately,0.9875696301460266,0.0005786576657555997,0.00047513769823126495,0.010682105086743832,0.000367823988199234,0.00032667070627212524
ugly stuff,0.9917516112327576,0.000683490710798651,0.00042958182166330516,0.006482546683400869,0.00032771070254966617,0.00032495337654836476
ugly dried,0.914250910282135,0.0017646586056798697,0.0013879465404897928,0.08086871355772018,0.0008979136473499238,0.000829876575153321
ugly i,0.8985102772712708,0.001243281876668334,0.0010279619600623846,0.09765813499689102,0.0008056237129494548,0.0007548326975665987
afaerytaleinmakebelieve im,0.04025653004646301,0.22490042448043823,0.008981027640402317,0.34948423504829407,0.3692452311515808,0.007132535334676504
melancholy tonight,0.996977686882019,0.00041205334127880633,0.0012063630856573582,0.000585144036449492,0.0005391830345615745,0.0002796871413011104
melancholy depressed,0.9983958601951599,0.0003115317667834461,0.00039503007428720593,0.00048114045057445765,0.00027462810976430774,0.00014174889656715095
melancholy over,0.9970126152038574,0.0005250941030681133,0.001178767648525536,0.0006240558577701449,0.0004345725174061954,0.00022492764401249588
melancholy i,0.9973757266998291,0.00032333898707292974,0.0007242860738188028,0.0010732188820838928,0.00029900146182626486,0.00020428471907507628
tonight kinda,0.03447384387254715,0.5463303327560425,0.007410323712974787,0.350996196269989,0.056568585336208344,0.0042207553051412106
tonight im,0.039301272481679916,0.5224841833114624,0.011646745726466179,0.36046913266181946,0.06259705871343613,0.0035015742760151625
tonight i,0.027337610721588135,0.37131524085998535,0.021789610385894775,0.5432522296905518,0.03348271921277046,0.0028225057758390903
tonight but,0.053145427256822586,0.07512954622507095,0.007038621231913567,0.8057737946510315,0.0557907409965992,0.003121862420812249
tonight finds,0.017432931810617447,0.8961410522460938,0.0046869488433003426,0.04688573628664017,0.027864353731274605,0.006988894194364548
tonight he,0.02109496481716633,0.17260533571243286,0.009968557395040989,0.7581123113632202,0.03517641872167587,0.0030423079151660204
tonight and,0.02102951891720295,0.785279393196106,0.016376692801713943,0.14698249101638794,0.027049629017710686,0.003282237099483609
kinda like,0.05254786089062691,0.39354458451271057,0.0063532390631735325,0.430851548910141,0.10711106657981873,0.009591693058609962
kinda felt,0.0055818455293774605,0.9768299460411072,0.0023319856263697147,0.0043549262918531895,0.008981659077107906,0.0019196639768779278
kinda boring,0.9888725876808167,0.0014166329056024551,0.0006381703424267471,0.00802882295101881,0.0004763615725096315,0.0005674156709574163
kinda discouraged,0.9939800500869751,0.001046999474056065,0.0003476842539384961,0.0036984917242079973,0.0007879607146605849,0.00013887244858779013
kinda i,0.02525991201400757,0.11576654762029648,0.0027898214757442474,0.8090373277664185,0.044115159660577774,0.0030311611481010914
kinda popular,0.0006960759055800736,0.9972678422927856,0.0004708574269898236,0.0006788595928810537,0.0004418274329509586,0.00044466470717452466
kinda mellow,0.0005384459509514272,0.9980769157409668,0.00042515358654782176,0.0002987027692142874,0.0002956487878691405,0.00036498921690508723
kinda appalled,0.0008120008860714734,0.0003994657308794558,0.0006410081987269223,0.9964145421981812,0.0010824205819517374,0.000650399480946362
kinda apprehensive,0.00030144036281853914,0.00030997273279353976,0.00013324670726433396,0.0009258883073925972,0.9973533153533936,0.0009760746033862233
kinda feeling,0.007549455389380455,0.927006185054779,0.006980530451983213,0.0015856067184358835,0.03504204750061035,0.021836187690496445
kinda strange,0.0020757124293595552,0.0023451903834939003,0.00140228564850986,0.00197929167188704,0.41972193121910095,0.5724755525588989
kinda shocked,0.00114138750359416,0.002038832986727357,0.0010340989101678133,0.001177251455374062,0.006502615753561258,0.9881057739257812
paint on,0.06048847734928131,0.15357783436775208,0.006358351558446884,0.6369556188583374,0.13521865010261536,0.0074010491371154785
paint my,0.05574233457446098,0.13883742690086365,0.005465788301080465,0.7456483244895935,0.05051334202289581,0.0037927553057670593
paint an,0.04553822800517082,0.12023468315601349,0.004140793811529875,0.7186031341552734,0.10699845850467682,0.004484712146222591
door ive,0.012243770062923431,0.028493551537394524,0.0025300108827650547,0.8466232419013977,0.10806401818990707,0.002045472152531147
door im,0.022815346717834473,0.04595038294792175,0.004440840799361467,0.731657862663269,0.1910056322813034,0.0041299378499388695
door at,0.014507313258945942,0.03966103494167328,0.004541894420981407,0.7182905077934265,0.21561574935913086,0.0073835114017128944
door that,0.022670865058898926,0.031919967383146286,0.004398218356072903,0.8675071597099304,0.06927371025085449,0.0042300899513065815
ive been,0.06067126989364624,0.2463420033454895,0.005884929560124874,0.6100214719772339,0.07248309999704361,0.004597197752445936
ive struggled,0.9606677889823914,0.001496931305155158,0.0004594813217408955,0.02780604362487793,0.0090915123000741,0.00047822101623751223
ive missed,0.9979057312011719,0.00034265388967469335,0.00017013972683344036,0.0005872846813872457,0.0008038249798119068,0.00019042356871068478
ive never,0.24709053337574005,0.11809253692626953,0.007169855292886496,0.5774694681167603,0.047600723803043365,0.002576802158728242
ive made,0.06030900403857231,0.25171199440956116,0.004259548150002956,0.5986920595169067,0.0798407644033432,0.005186676047742367
ive taken,0.032370347529649734,0.014114448800683022,0.0023319702595472336,0.8905659914016724,0.05920356139540672,0.0014136696700006723
ive finished,0.03201698511838913,0.8783047795295715,0.0024306580889970064,0.06581611931324005,0.018320078030228615,0.003111448371782899
ive spent,0.37093526124954224,0.07317522913217545,0.004680871032178402,0.46485835313796997,0.083529032766819,0.0028213413897901773
ive sat,0.03074566088616848,0.07610837370157242,0.003357554553076625,0.8007307052612305,0.08501315861940384,0.00404449924826622
ive said,0.017001323401927948,0.026596378535032272,0.0016955817118287086,0.9372098445892334,0.01630319468677044,0.0011936075752601027
ive basically,0.06996340304613113,0.2981816232204437,0.005274599883705378,0.5248389840126038,0.09579887241125107,0.0059424759820103645
ive learned,0.017287837341427803,0.9223838448524475,0.002209665020927787,0.03922202065587044,0.015585963614284992,0.0033106436021625996
ive passed,0.16136014461517334,0.30466631054878235,0.004975190386176109,0.49828973412513733,0.02649829350411892,0.004210424609482288
ive gone,0.27897772192955017,0.22166213393211365,0.00561218336224556,0.4580483138561249,0.03188221529126167,0.0038175422232598066
ive good,0.00323420949280262,0.9907668828964233,0.0011436776258051395,0.0034652298782020807,0.000856009020935744,0.0005340686766430736
ive got,0.040889985859394073,0.6098534464836121,0.005835383664816618,0.30213862657546997,0.03653210401535034,0.004750474356114864
ive felt,0.11331348121166229,0.7980137467384338,0.010212241671979427,0.03299121558666229,0.044173866510391235,0.0012955177808180451
ive found,0.021962447091937065,0.2424020767211914,0.002177667571231723,0.04309533163905144,0.6687459945678711,0.02161642722785473
ive had,0.09178988635540009,0.11482363939285278,0.005302599165588617,0.6618396639823914,0.12106786668300629,0.005176333244889975
ive always,0.0738995373249054,0.644687294960022,0.009416380897164345,0.2444722205400467,0.02507888153195381,0.0024456342216581106
ive become,0.11300793290138245,0.4002131223678589,0.007422454655170441,0.3669246733188629,0.10600833594799042,0.0064235590398311615
ive talked,0.0022260542027652264,0.0038988820742815733,0.0005471230833791196,0.9855121970176697,0.007374851033091545,0.0004409568209666759
ive done,0.06430812925100327,0.45145267248153687,0.0042398604564368725,0.4434187710285187,0.032984763383865356,0.0035959009546786547
ive decided,0.051311396062374115,0.4783649146556854,0.004846272990107536,0.39885178208351135,0.064048171043396,0.002577520441263914
ive not,0.046336062252521515,0.0503719188272953,0.003581375814974308,0.8035987019538879,0.09354786574840546,0.002563957590609789
ive already,0.06469681859016418,0.2091314047574997,0.005074844229966402,0.5410764813423157,0.17491953074932098,0.005100936628878117
ive waited,0.01246287114918232,0.014285420998930931,0.0021456298418343067,0.40759357810020447,0.5614808201789856,0.0020317011512815952
ive hated,0.01563451625406742,0.0005225304630585015,0.0007330747321248055,0.9823190569877625,0.0005435120547190309,0.0002473313652444631
ive even,0.04731948673725128,0.13026461005210876,0.004409512504935265,0.7135053873062134,0.09796828776597977,0.006532673258334398
ive played,0.041625507175922394,0.22971206903457642,0.004503954667598009,0.5269538164138794,0.19236022233963013,0.004844509996473789
ive left,0.15402604639530182,0.009114149957895279,0.0016541992081329226,0.8124189972877502,0.021588006988167763,0.0011985962046310306
ive come,0.052108027040958405,0.19147072732448578,0.006928247399628162,0.6545048356056213,0.09000754356384277,0.004980610683560371
ive entered,0.02162744477391243,0.08784715831279755,0.0031115980818867683,0.26505130529403687,0.6149990558624268,0.007363477721810341
ive gotten,0.03555630147457123,0.8097665905952454,0.0043082996271550655,0.13197438418865204,0.015434944070875645,0.0029594236984848976
ive accomplished,0.0011858561774715781,0.9959495067596436,0.000446695281425491,0.0011536156525835395,0.0006589547847397625,0.0006053273100405931
ive ever,0.05967334285378456,0.4576404094696045,0.011441970244050026,0.4304736256599426,0.036905739456415176,0.003864954924210906
ive dated,0.017799941822886467,0.035147108137607574,0.004296249710023403,0.20395366847515106,0.7326233983039856,0.006179658696055412
ive heard,0.03312735632061958,0.5888075232505798,0.004797875415533781,0.2811736762523651,0.08630432188510895,0.005789280403405428
needy lately,0.9964280724525452,0.000554170343093574,0.0005778760532848537,0.001086923643015325,0.0010698565747588873,0.0002831658930517733
needy puppy,0.989487886428833,0.00145983905531466,0.002207406796514988,0.003505413420498371,0.002795624081045389,0.0005437391810119152
needy i,0.9952138662338257,0.00042456501978449523,0.0005903231794945896,0.0021998570300638676,0.0012800795957446098,0.0002912072523031384
needy families,0.9835816621780396,0.002984112361446023,0.0014834898756816983,0.002456851303577423,0.008480382151901722,0.0010135024785995483
wound up,0.03744971752166748,0.03659418225288391,0.0038387917447835207,0.3574250042438507,0.5590136051177979,0.005678679794073105
wound that,0.043761346489191055,0.011308188550174236,0.008517027832567692,0.8579457998275757,0.07534563541412354,0.003121970919892192
driving to,0.03667595982551575,0.1875051110982895,0.00788593478500843,0.3609505295753479,0.3994114100933075,0.007571016903966665
driving i,0.01913563162088394,0.03633449971675873,0.0019473059801384807,0.6894081830978394,0.2504289150238037,0.0027453978545963764
driving myself,0.03410927951335907,0.10165183991193771,0.003234345931559801,0.6563754677772522,0.20109298825263977,0.0035361251793801785
butterflies like,0.025254476815462112,0.1007770225405693,0.01679377071559429,0.34647467732429504,0.491171270608902,0.019528785720467567
butterflies flying,0.013285559602081776,0.07270354777574539,0.0076018027029931545,0.14124201238155365,0.7460474371910095,0.01911957375705242
teenager when,0.034140460193157196,0.011708248406648636,0.0016846496146172285,0.2099848985671997,0.7394701838493347,0.0030115200206637383
teenager with,0.0590793639421463,0.09179069846868515,0.006881847511976957,0.20832395553588867,0.6264162659645081,0.007507934235036373
teenager who,0.03388388454914093,0.03192105516791344,0.002368699526414275,0.34697988629341125,0.578534722328186,0.006311696954071522
kissed then,0.0035482572857290506,0.006537867244333029,0.9535502791404724,0.024011896923184395,0.009263701736927032,0.003088013967499137
then feeling,0.015190317295491695,0.8506447076797485,0.018182862550020218,0.002554334467276931,0.07052677869796753,0.042901039123535156
then i,0.06389053165912628,0.16364966332912445,0.005995572544634342,0.6641417145729065,0.09650570899248123,0.0058167194947600365
then two,0.06268930435180664,0.15856532752513885,0.0118651008233428,0.5928509831428528,0.1584743708372116,0.01555489283055067
then we,0.05552578717470169,0.4130336046218872,0.010303735733032227,0.446353554725647,0.06766146421432495,0.007121792528778315
then she,0.05797300487756729,0.0718412846326828,0.005968940909951925,0.7544790506362915,0.1032521203160286,0.006485563702881336
then the,0.0677773728966713,0.16531959176063538,0.012209759093821049,0.47987547516822815,0.25825753808021545,0.016560258343815804
then going,0.060886234045028687,0.4014139771461487,0.011876413598656654,0.3938218653202057,0.12200865894556046,0.009992768056690693
then plunge,0.019707603380084038,0.057099197059869766,0.006347308401018381,0.2499244511127472,0.6530230641365051,0.013898376375436783
then it,0.053412195295095444,0.11718358099460602,0.007772871293127537,0.636702299118042,0.17248685657978058,0.012442264705896378
then said,0.039186447858810425,0.16811172664165497,0.0060675791464746,0.6995652914047241,0.0797567293047905,0.007312095258384943
then ill,0.14446015655994415,0.09767148643732071,0.004905151668936014,0.42521804571151733,0.3214780390262604,0.006267114542424679
then your,0.08079749345779419,0.2032238245010376,0.009746862575411797,0.5979937314987183,0.09939317405223846,0.008844953030347824
then well,0.004952659364789724,0.9806406497955322,0.0014540738193318248,0.007347132079303265,0.0038467554841190577,0.0017587291076779366
then headed,0.031016042456030846,0.4019397795200348,0.008489187806844711,0.3994535207748413,0.1506953239440918,0.008406168781220913
then to,0.0717938095331192,0.22104212641716003,0.014728625304996967,0.4720229208469391,0.20492175221443176,0.01549072377383709
then again,0.061715953052043915,0.1762271374464035,0.01083448063582182,0.6089736223220825,0.12947876751422882,0.012769991531968117
then he,0.03454147279262543,0.05650469288229942,0.0045741284266114235,0.8047699332237244,0.09419918060302734,0.005410623736679554
then felt,0.020042000338435173,0.762520968914032,0.0038802800700068474,0.027845731005072594,0.16761279106140137,0.01809818670153618
then get,0.07766934484243393,0.5262246131896973,0.014047564007341862,0.2902580797672272,0.07873160392045975,0.013068714179098606
then repeat,0.06922663003206253,0.4327274560928345,0.012302635237574577,0.2810370624065399,0.19012591242790222,0.014580302871763706
then find,0.0661047026515007,0.6031023859977722,0.012726575136184692,0.18681636452674866,0.11466474831104279,0.01658529043197632
then getting,0.06418145447969437,0.4905987083911896,0.009698479436337948,0.35207316279411316,0.07336104661226273,0.010087174363434315
then id,0.04895574226975441,0.22460715472698212,0.005033605266362429,0.4775876998901367,0.23620425164699554,0.007611524313688278
then weep,0.6645616292953491,0.0656021386384964,0.014896108768880367,0.2213321477174759,0.030716601759195328,0.0028912730049341917
then what,0.03362226113677025,0.09024820476770401,0.006453778129070997,0.6433321237564087,0.21091999113559723,0.015423700213432312
then no,0.038708530366420746,0.06355416774749756,0.005072610452771187,0.7884501218795776,0.09894294291734695,0.005271677393466234
then you,0.06513393670320511,0.1479419767856598,0.008934130892157555,0.6990218758583069,0.07148530334234238,0.007482792250812054
then sometimes,0.06350995600223541,0.02888309955596924,0.004294677637517452,0.5802688598632812,0.31630200147628784,0.00674135098233819
rotten for,0.6896167993545532,0.008541164919734001,0.006005567032843828,0.28146079182624817,0.007224710192531347,0.007150939200073481
rotten if,0.6484541893005371,0.009836407378315926,0.004944916814565659,0.29284605383872986,0.032924436032772064,0.010993904434144497
rotten one,0.4732505679130554,0.010042084380984306,0.004330914001911879,0.49878185987472534,0.006558939814567566,0.0070356749929487705
